timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-14T20:31:59.090583,1.0,3.0,B1,-59,-84,-80,-84,-59,-56,5.0,-66,-54,-65,-55,0,-83,-82,3.6,-89,-80,-88,-81,0,-81,-79,3.8,-88,-78,-86,-79,0,-84,-84,1.0,-86,-83,-85,-83,0,4,1,18043,false,basement_parking,
2025-12-14T20:32:12.134012,1.0,3.0,B1,-57,-85,-80,-85,-58,-56,4.5,-65,-53,-64,-55,0,-82,-82,2.6,-88,-80,-82,-81,3,-80,-79,2.7,-87,-78,-80,-79,3,-84,-84,1.6,-87,-82,-86,-84,0,4,2,12041,false,basement_parking,
2025-12-14T20:32:25.013570,1.0,3.0,B1,-62,-83,-81,-84,-59,-56,4.9,-65,-54,-65,-55,0,-82,-81,2.8,-89,-80,-83,-80,2,-80,-79,3.4,-87,-78,-85,-78,0,-84,-84,1.6,-87,-82,-86,-84,0,4,3,11877,false,basement_parking,
2025-12-14T20:32:37.012367,1.0,3.0,B1,-64,-81,-81,-86,-58,-56,4.7,-65,-54,-65,-54,0,-82,-82,2.3,-89,-80,-82,-81,2,-79,-79,2.1,-86,-78,-79,-78,2,-84,-84,1.7,-87,-82,-86,-83,0,4,4,10997,false,basement_parking,
2025-12-14T20:32:49.987301,1.0,3.0,B1,-54,-81,-81,-85,-58,-56,4.5,-65,-54,-64,-55,0,-82,-82,2.1,-88,-80,-82,-81,2,-80,-79,3.5,-86,-77,-86,-78,0,-85,-85,2.0,-88,-82,-87,-83,0,4,5,11972,false,basement_parking,
2025-12-14T20:33:03.049974,1.0,3.0,B1,-62,-81,-80,-84,-58,-56,4.8,-66,-53,-64,-54,0,-82,-81,2.0,-89,-81,-82,-81,1,-79,-79,2.3,-86,-78,-79,-78,2,-84,-84,1.2,-86,-82,-85,-84,1,4,6,12060,false,basement_parking,
2025-12-14T20:33:15.917071,1.0,3.0,B1,-58,-80,-78,-85,-58,-56,4.5,-66,-54,-64,-55,0,-82,-81,2.6,-88,-80,-82,-80,3,-79,-79,2.7,-86,-77,-80,-78,3,-85,-84,1.6,-87,-83,-87,-83,0,4,7,11864,false,basement_parking,
2025-12-14T20:33:29.061991,1.0,3.0,B1,-62,-82,-82,-84,-58,-56,4.7,-65,-53,-64,-54,0,-82,-82,2.1,-88,-81,-83,-81,2,-81,-79,3.5,-87,-78,-86,-79,0,-84,-83,1.4,-86,-83,-86,-83,0,4,8,12142,false,basement_parking,
2025-12-14T20:33:42.051219,1.0,3.0,B1,-53,-85,-80,-85,-58,-56,4.5,-65,-53,-64,-55,0,-84,-82,3.3,-89,-81,-88,-82,0,-82,-80,3.7,-88,-78,-86,-78,0,-85,-86,1.3,-87,-83,-86,-84,0,4,9,11987,false,basement_parking,
2025-12-14T20:33:54.961967,1.0,3.0,B1,-61,-83,-85,-84,-58,-56,5.0,-66,-54,-65,-54,0,-82,-81,2.9,-89,-80,-82,-81,2,-81,-79,3.8,-88,-77,-86,-78,0,-84,-84,1.4,-87,-83,-84,-84,2,4,10,11908,false,basement_parking,
2025-12-14T20:34:08.033083,1.0,3.0,B1,-59,-82,-79,-85,-58,-56,4.4,-65,-54,-64,-54,0,-83,-82,2.6,-89,-81,-84,-81,2,-80,-79,3.2,-87,-78,-80,-78,4,-85,-85,1.8,-87,-83,-87,-83,0,4,11,12068,false,basement_parking,
2025-12-14T20:34:20.027189,1.0,3.0,B1,-55,-84,-81,-86,-57,-56,4.5,-66,-54,-64,-55,0,-83,-82,3.1,-88,-81,-88,-81,0,-81,-79,3.1,-86,-78,-85,-79,0,-86,-86,1.2,-87,-84,-87,-84,0,4,12,10992,false,basement_parking,
2025-12-14T20:34:33.022287,1.0,3.0,B1,-60,-85,-83,-85,-58,-56,4.8,-66,-54,-65,-54,0,-84,-82,3.3,-89,-80,-88,-82,0,-81,-79,3.6,-88,-78,-85,-78,0,-85,-84,1.8,-88,-83,-87,-84,0,4,13,11992,false,basement_parking,
2025-12-14T20:34:46.030720,1.0,3.0,B1,-59,-82,-80,-84,-59,-56,4.9,-65,-54,-65,-55,0,-82,-82,2.7,-89,-80,-83,-81,4,-80,-79,3.3,-86,-78,-86,-78,0,-84,-84,1.2,-86,-82,-85,-83,0,4,14,12006,false,basement_parking,
2025-12-14T20:34:57.984132,1.0,3.0,B1,-63,-87,-83,-84,-58,-56,4.4,-66,-54,-64,-54,0,-82,-82,3.1,-89,-80,-82,-81,5,-80,-79,3.1,-87,-78,-79,-78,4,-84,-83,1.6,-88,-82,-85,-83,0,4,15,10951,false,basement_parking,
2025-12-14T20:35:10.021650,1.0,3.0,B1,-60,-84,-82,-85,-58,-56,4.5,-65,-54,-64,-55,0,-84,-82,3.4,-90,-80,-88,-81,0,-81,-79,3.7,-87,-78,-86,-79,0,-85,-86,1.6,-87,-83,-87,-84,0,4,16,11035,false,basement_parking,
2025-12-14T20:35:22.972046,1.0,3.0,B1,-57,-81,-83,-84,-58,-56,4.7,-66,-54,-64,-55,0,-83,-82,3.0,-89,-80,-82,-81,4,-81,-79,3.6,-87,-78,-86,-79,0,-84,-84,2.1,-88,-82,-86,-83,0,4,17,11948,false,basement_parking,
2025-12-14T20:35:34.995098,1.0,3.0,B1,-60,-81,-78,-86,-58,-56,4.5,-65,-54,-64,-54,0,-82,-82,2.0,-88,-81,-82,-82,3,-81,-79,3.3,-86,-78,-86,-78,0,-86,-87,0.7,-87,-86,-87,-86,0,4,18,11020,false,basement_parking,
2025-12-14T20:35:47.970884,1.0,3.0,B1,-64,-83,-83,-85,-58,-56,4.6,-65,-54,-64,-55,0,-83,-82,2.7,-88,-80,-86,-81,0,-80,-79,3.4,-87,-78,-85,-78,0,-85,-86,1.7,-88,-82,-86,-83,0,4,19,11973,false,basement_parking,
2025-12-14T20:36:00.039038,1.0,3.0,B1,-60,-81,-82,-84,-57,-56,4.5,-66,-54,-64,-54,0,-82,-82,2.2,-88,-81,-82,-81,2,-81,-79,3.6,-87,-78,-85,-78,0,-84,-84,1.3,-87,-83,-85,-83,0,4,20,11065,false,basement_parking,
